fips,votes,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only,Percent of adults completing some college or associate's degree,Percent of adults with a bachelor's degree or higher,Unemployment_rate,POP_ESTIMATE,Amish,Buddhist,Catholic,Christian Generic,Eastern Orthodox,Hindu,Jewish,Mainline Christian,Mormon,Muslim,Non-Catholic Christian,Other,Other Christian,Other Misc,Pentecostal / Charismatic,Protestant Denomination,Zoroastrian,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units,age_total_pop,0-4_rate,5-9_rate,10-14_rate,15-19_rate,20-24_rate,25-29_rate,30-34_rate,35-39_rate,40-44_rate,45-49_rate,50-54_rate,55-59_rate,60-64_rate,65-69_rate,70-74_rate,75-79_rate,80-84_rate,85+_rate,TOT_MALE_rate,TOT_FEMALE_rate,WHITE_MALE_rate,WHITE_FEMALE_rate,BLACK_MALE_rate,BLACK_FEMALE_rate,NATIVE_AMERICAN_MALE_rate,NATIVE_AMERICAN_FEMALE_rate,ASIAN_MALE_rate,ASIAN_FEMALE_rate,HAWAIIAN_PACIFIC_MALE_rate,HAWAIIAN_PACIFIC_FEMALE_rate,MULTI_MALE_rate,MULTI_FEMALE_rate,WHITE_rate,BLACK_rate,NATIVE_AMERICAN_rate,HAWAIIAN_PACIFIC_rate,MULTI_rate,voter_turnout_rate,Democrat
25023,8155,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.016015538,1
25023,11863,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.023297649,0
25023,33808,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.066395257,1
25023,5977,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.011738182,0
25023,9569,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.018792481,0
25023,7207,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.014153769,0
25023,3062,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.006013437,0
25023,8252,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.016206036,0
25023,5511,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.010823008,0
25023,13981,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.027457172,0
25023,5993,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.011769604,1
25023,6900,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.013550854,0
25023,5712,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.01121775,0
25023,3181,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.00624714,1
25023,14907,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.029275736,0
25023,3896,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.007651323,1
25023,11221,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.022036831,0
25023,6398,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.01256498,0
25023,9647,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.018945665,0
25023,29364,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.057667721,1
25023,1704,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.003346472,0
25023,3066,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.006021293,0
25023,8515,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.016722539,1
25023,11187,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.021970059,0
25023,10701,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.021015607,1
25023,3903,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.00766507,0
25023,7306,7.532,28.983,28.467,35.018,7.8,509193,0,0,673,76,2,0,3,43,3,0,8,12,9,10,5,2,0,81483,37188,10.6,8,3.655503242,5.405116606,494919,200161,1093.25,434.18,659.08,750.9,303.7,510393,0.052965068,0.059179887,0.059179887,0.068384559,0.062214803,0.051895304,0.052751507,0.05525546,0.06249302,0.075786698,0.081190377,0.076856462,0.066750524,0.057681042,0.041759977,0.026975292,0.019261628,0.021622554,0.486840533,0.513159467,0.418420707,0.44112478,0.050304373,0.052306752,0.001559583,0.001545868,0.006649778,0.008407247,0.000895388,0.000601497,0.009010704,0.009173323,0.886419798,0.105819336,0.003202544,0.001543687,0.018752564,0.014348194,0
25017,11630,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.007337938,1
25017,25239,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.015924523,1
25017,1788,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.001128137,0
25017,8361,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.005275365,1
25017,3580,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.002258798,1
25017,7482,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.004720761,1
25017,13836,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.008729811,1
25017,19699,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.012429066,0
25017,2871,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.001811455,1
25017,13158,7.36,20.554,19.081,53.005,5.9,1584914,0,7,971,76,10,2,18,42,5,3,10,45,14,14,3,2,0,94977,45579,8.6,7.7,4.00879125,4.407207117,1503085,612004,847.06,29.24,817.82,1837.9,748.3,1585139,0.055855669,0.055137751,0.055137751,0.064649851,0.069026123,0.07641475,0.07548991,0.066604254,0.064941939,0.070039284,0.074674208,0.069418518,0.058104684,0.047057072,0.032231243,0.023365774,0.018172539,0.021815752,0.488143942,0.511856058,0.39169688,0.41131661,0.02749475,0.028400033,0.001293893,0.001252256,0.056000136,0.059332967,0.000353281,0.000314799,0.011305002,0.011239393,0.846850311,0.058946101,0.002685144,0.000704551,0.023775103,0.008302028,1
